fixture_id,team,player_id,player_name,minutes_played,rating,position,is_substitute,shots_total,shots_on_goal,goals_total,assists,passes_total,passes_key,passes_accuracy_pct,tackles_total,tackles_interceptions,duels_won
867974,Wolves,18753,Adama Traoré,19.0,6.7,F,True,,,,,6.0,,5,,,2.0
867974,Wolves,24888,Hee-Chan Hwang,9.0,6.3,F,True,,,,,4.0,,3,,,
867969,Fulham,1438,Bernd Leno,90.0,6.7,G,False,,,,,23.0,,14,,,
867969,Fulham,657,Kenny Tete,77.0,6.7,D,False,,,,,28.0,,24,3.0,1.0,3.0
867969,Fulham,19145,Tosin Adarabioyo,90.0,6.3,D,False,,,,,47.0,,32,,2.0,4.0
867969,Fulham,19023,Tim Ream,90.0,6.3,D,False,,,,,35.0,,25,1.0,2.0,3.0
867969,Fulham,19549,Antonee Robinson,90.0,6.2,D,False,,,,,20.0,2.0,14,,1.0,3.0
867969,Fulham,19480,Harrison Reed,90.0,6.5,M,False,2.0,,,,28.0,,22,,2.0,
867969,Fulham,41104,João Palhinha,90.0,7.3,M,False,1.0,1.0,1.0,,23.0,,14,4.0,1.0,11.0
867969,Fulham,191971,Jay Stansfield,77.0,6.5,M,False,,,,,16.0,1.0,8,,1.0,1.0
867969,Fulham,899,Andreas Pereira,90.0,7.9,M,False,2.0,2.0,,1.0,27.0,4.0,22,2.0,1.0,4.0
867969,Fulham,19004,Bobby Reid,90.0,6.7,M,False,1.0,1.0,1.0,,19.0,2.0,11,1.0,,1.0
867969,Fulham,2825,Aleksandar Mitrović,89.0,6.2,F,False,7.0,5.0,1.0,,21.0,,14,1.0,,7.0
867969,Fulham,19657,Marek Rodák,,,G,True,,,,,,,,,,
867969,Fulham,946,Kevin Mbabu,13.0,7.3,D,True,,,,1.0,9.0,2.0,7,,,2.0
867969,Fulham,18814,Issa Diop,,,D,True,,,,,,,,,,
867969,Fulham,18962,Shane Duffy,1.0,,D,True,,,,,2.0,,2,,,2.0
867969,Fulham,19025,Tom Cairney,13.0,7.2,M,True,,,,,13.0,1.0,10,,,2.0
867969,Fulham,129707,Tyrese Francois,,,M,True,,,,,,,,,,
867969,Fulham,153077,Luke Harris,,,M,True,,,,,,,,,,
867969,Fulham,18803,Nathaniel Chalobah,,,M,True,,,,,,,,,,
867969,Fulham,174174,Terry Ablade,,,F,True,,,,,,,,,,
867969,Brentford,19465,David Raya,90.0,7.2,G,False,,,,,63.0,,40,,,1.0
867969,Brentford,44871,Aaron Hickey,59.0,6.2,D,False,,,,,15.0,,14,1.0,,3.0
867969,Brentford,19124,Pontus Jansson,90.0,6.7,D,False,,,,,57.0,,46,,1.0,2.0
867969,Brentford,18917,Ben Mee,90.0,6.9,D,False,2.0,,,,72.0,,54,1.0,1.0,9.0
867969,Brentford,19346,Rico Henry,90.0,6.5,D,False,,,,,30.0,,21,2.0,,9.0
867969,Brentford,19362,Joshua Dasilva,74.0,6.3,M,False,,,,,29.0,,27,1.0,,4.0
867969,Brentford,30407,Christian Nørgaard,90.0,7.3,M,False,2.0,2.0,1.0,,40.0,,31,2.0,2.0,4.0
867969,Brentford,47438,Mathias Jensen,60.0,7,M,False,,,,1.0,22.0,2.0,18,1.0,,1.0
867969,Brentford,20589,Bryan Mbeumo,90.0,7.7,F,False,2.0,1.0,,,23.0,3.0,14,1.0,,3.0
867969,Brentford,19974,Ivan Toney,90.0,7.6,F,False,2.0,1.0,1.0,,17.0,1.0,14,1.0,1.0,12.0
867969,Brentford,20649,Yoane Wissa,83.0,6.9,F,False,1.0,1.0,,1.0,17.0,1.0,13,,,2.0
867969,Brentford,1835,Thomas Strakosha,,,G,True,,,,,,,,,,
867969,Brentford,19345,Mads Bech Sørensen,,,D,True,,,,,,,,,,
867969,Brentford,2699,Saman Ghoddos,12.0,6.5,F,True,,,,,2.0,,,,,
867969,Brentford,106725,Keane Lewis-Potter,31.0,6.7,F,True,,,,,9.0,1.0,4,,,1.0
867969,Brentford,20110,Shandon Baptiste,16.0,6.6,M,True,,,,,5.0,1.0,5,1.0,1.0,2.0
867969,Brentford,15799,Frank Onyeka,,,M,True,,,,,,,,,,
867969,Brentford,25073,Vitaly Janelt,30.0,6.5,M,True,,,,,16.0,,14,1.0,,1.0
867969,Brentford,15745,Mads Roerslev Rasmussen,,,D,True,,,,,,,,,,
867969,Brentford,37440,Halil Dervişoğlu,,,F,True,,,,,,,,,,
867968,Everton,2932,Jordan Pickford,90.0,7.7,G,False,,,,1.0,28.0,1.0,18,,,
867968,Everton,19150,Mason Holgate,90.0,6.9,D,False,,,,,50.0,1.0,39,1.0,2.0,3.0
867968,Everton,18741,Conor Coady,90.0,6.9,D,False,,,,,52.0,,42,,,1.0
867968,Everton,2936,James Tarkowski,90.0,6.3,D,False,,,,,43.0,,28,1.0,1.0,7.0
867968,Everton,138417,Nathan Patterson,90.0,6.9,M,False,,,,,25.0,1.0,24,3.0,2.0,3.0
867968,Everton,18762,Tom Davies,57.0,6.7,M,False,1.0,,,,32.0,1.0,24,1.0,1.0,1.0
867968,Everton,1455,Alex Iwobi,90.0,7.3,M,False,1.0,,,,53.0,4.0,42,2.0,1.0,5.0
867968,Everton,2165,Vitaliy Mykolenko,90.0,6.5,M,False,,,,,42.0,1.0,28,1.0,2.0,4.0
867968,Everton,138787,Anthony Gordon,90.0,6.3,F,False,5.0,5.0,,,24.0,3.0,21,3.0,,5.0
867968,Everton,2461,Salomón Rondón,57.0,6.7,F,False,1.0,,,,9.0,1.0,9,,,1.0
867968,Everton,18781,Demarai Gray,90.0,8.2,F,False,5.0,3.0,1.0,,32.0,2.0,26,1.0,,4.0
867968,Everton,18858,Asmir Begović,,,G,True,,,,,,,,,,
867968,Everton,2934,Michael Keane,,,D,True,,,,,,,,,,
867968,Everton,18758,Séamus Coleman,,,D,True,,,,,,,,,,
867968,Everton,172,Dele Alli,,,M,True,,,,,,,,,,
867968,Everton,326,Allan,,,M,True,,,,,,,,,,
867968,Everton,3240,Jean-Philippe Gbamin,,,M,True,,,,,,,,,,
867968,Everton,18745,Rúben Vinagre,,,D,True,,,,,,,,,,
867968,Everton,18929,Dwight McNeil,33.0,6.5,M,True,,,,,14.0,,12,,,1.0
867968,Everton,162714,Amadou Onana,33.0,6.3,M,True,1.0,,,,9.0,,7,,2.0,2.0
867968,Nottingham Forest,19088,Dean Henderson,90.0,8.2,G,False,,,,,40.0,,18,,,2.0
867968,Nottingham Forest,1746,Joe Worrall,90.0,6.7,D,False,,,,,64.0,,52,2.0,,4.0
867968,Nottingham Forest,18863,Steve Cook,90.0,7.5,D,False,,,,,64.0,,56,3.0,,6.0
867968,Nottingham Forest,44811,Scott McKenna,90.0,6.5,D,False,,,,,46.0,,32,,,3.0
867968,Nottingham Forest,138780,Neco Williams,90.0,7.2,M,False,3.0,1.0,,,39.0,2.0,23,5.0,,7.0
867968,Nottingham Forest,24882,Orel Mangala,55.0,6.6,M,False,1.0,1.0,,,40.0,1.0,35,2.0,,4.0
867968,Nottingham Forest,20503,Lewis O'Brien,90.0,6.6,M,False,2.0,,,,30.0,1.0,22,2.0,,6.0
867968,Nottingham Forest,17365,Harry Toffolo,90.0,7,M,False,1.0,,,,20.0,1.0,14,4.0,1.0,6.0
867968,Nottingham Forest,900,Jesse Lingard,84.0,6.7,F,False,,,,,39.0,1.0,31,,,
867968,Nottingham Forest,129711,Brennan Johnson,90.0,7.3,F,False,1.0,1.0,1.0,,10.0,1.0,3,1.0,,3.0
867968,Nottingham Forest,8598,Taiwo Awoniyi,61.0,6.9,F,False,1.0,1.0,,,16.0,1.0,12,,1.0,
867968,Nottingham Forest,18836,Wayne Hennessey,,,G,True,,,,,,,,,,
867968,Nottingham Forest,84081,Giulian Biancone,,,D,True,,,,,,,,,,
867968,Nottingham Forest,19305,Ryan Yates,35.0,6.9,M,True,2.0,1.0,,,17.0,,16,1.0,,2.0
867968,Nottingham Forest,18746,Morgan Gibbs-White,29.0,6.5,M,True,,,,,12.0,,7,1.0,,1.0
867968,Nottingham Forest,2991,Cheikhou Kouyaté,10.0,6.7,M,True,,,,,7.0,,5,1.0,,1.0
867968,Nottingham Forest,2807,Remo Freuler,,,M,True,,,,,,,,,,
867968,Nottingham Forest,18884,Sam Surridge,,,F,True,,,,,,,,,,
867968,Nottingham Forest,80,Emmanuel Dennis,,,F,True,,,,,,,,,,
867968,Nottingham Forest,129712,Alex Mighten,,,F,True,,,,,,,,,,
867971,Leicester,18146,Danny Ward,90.0,6.3,G,False,,,,,21.0,,18,,,
867971,Leicester,2920,Timothy Castagne,90.0,6.2,D,False,,,,,55.0,,45,,1.0,4.0
867971,Leicester,3421,Daniel Amartey,90.0,6.7,D,False,,,,,99.0,,84,2.0,,8.0
867971,Leicester,18772,Jonny Evans,90.0,6.9,D,False,,,,,99.0,,86,,1.0,6.0
867971,Leicester,19760,James Justin,90.0,6.5,D,False,,,,,57.0,,46,2.0,1.0,7.0
867971,Leicester,18786,Wilfred Ndidi,90.0,6.6,M,False,,,,,55.0,,47,4.0,3.0,5.0
867971,Leicester,18906,Ayoze Pérez,65.0,6.3,M,False,1.0,,,,29.0,1.0,22,2.0,,5.0
867971,Leicester,18784,James Maddison,90.0,6.9,M,False,1.0,1.0,1.0,,48.0,1.0,43,,,1.0
867971,Leicester,148099,Kiernan Dewsbury-Hall,90.0,7.2,M,False,,,,,44.0,1.0,30,5.0,,11.0
867971,Leicester,18778,Harvey Barnes,76.0,6.5,M,False,1.0,,,,23.0,,16,,,4.0
867971,Leicester,18788,Jamie Vardy,65.0,6.7,F,False,1.0,,,,4.0,,2,,,1.0
867971,Leicester,17736,Daniel Iversen,,,G,True,,,,,,,,,,
867971,Leicester,18776,Çağlar Söyüncü,,,D,True,,,,,,,,,,
867971,Leicester,152969,Luke Thomas,,,D,True,,,,,,,,,,
867971,Leicester,18777,Marc Albrighton,,,M,True,,,,,,,,,,
867971,Leicester,18785,Nampalys Mendy,,,M,True,,,,,,,,,,
867971,Leicester,2926,Youri Tielemans,25.0,6.7,M,True,,,,,15.0,,11,,,2.0
867971,Leicester,2778,Kelechi Iheanacho,14.0,6.2,F,True,,,,,6.0,,3,,,1.0
867971,Leicester,1098,Patson Daka,25.0,6.5,F,True,,,,,1.0,,1,,,
867971,Leicester,2925,Dennis Praet,,,M,True,,,,,,,,,,
867971,Southampton,105971,Gavin Bazunu,90.0,6.2,G,False,,,,,34.0,,17,,,1.0
867971,Southampton,171,Kyle Walker-Peters,90.0,6.3,D,False,,,,,28.0,2.0,21,,,6.0
867971,Southampton,25061,Armel Bella-Kotchap,90.0,7.3,D,False,1.0,,,1.0,44.0,1.0,30,2.0,,8.0
867971,Southampton,47480,Mohammed Salisu,90.0,7.5,D,False,1.0,,,,45.0,1.0,36,3.0,1.0,6.0
867971,Southampton,2114,Moussa Djenepo,90.0,7.3,D,False,,,,,29.0,,21,4.0,3.0,9.0
867971,Southampton,2938,James Ward-Prowse,90.0,7.9,M,False,,,,1.0,42.0,4.0,35,2.0,,4.0
867971,Southampton,282125,Roméo Lavia,90.0,7.2,M,False,1.0,1.0,,,32.0,,29,2.0,2.0,5.0
867971,Southampton,19825,Joe Aribo,88.0,6.6,M,False,,,,,24.0,,17,4.0,1.0,8.0
867971,Southampton,18946,Mohamed Elyounoussi,90.0,6.2,M,False,,,,,13.0,,6,1.0,1.0,5.0
867971,Southampton,19484,Adam Armstrong,70.0,6.5,M,False,,,,,20.0,,12,,,3.0
867971,Southampton,190686,Sékou Mara,59.0,6.7,F,False,1.0,,,,11.0,,5,1.0,,7.0
867971,Southampton,18935,Alex McCarthy,,,G,True,,,,,,,,,,
867971,Southampton,2999,Jan Bednarek,,,D,True,,,,,,,,,,
867971,Southampton,30476,Lyanco,9.0,6.6,D,True,,,,,,,,,1.0,
867971,Southampton,18942,Yan Valery,,,D,True,,,,,,,,,,
867971,Southampton,18769,Theo Walcott,,,F,True,,,,,,,,,,
867971,Southampton,18949,Oriol Romeu,,,M,True,,,,,,,,,,
867971,Southampton,20557,Ibrahima Diallo,,,M,True,,,,,,,,,,
867971,Southampton,18945,Stuart Armstrong,20.0,6.6,M,True,1.0,,,,8.0,1.0,6,,1.0,
867971,Southampton,19524,Che Adams,31.0,8.5,F,True,3.0,2.0,2.0,,5.0,,5,,,1.0
867967,Crystal Palace,18835,Vicente Guaita,90.0,6.9,G,False,,,,,18.0,,16,,,
867967,Crystal Palace,18847,Joel Ward,90.0,6.9,D,False,,,,,45.0,,35,1.0,,2.0
867967,Crystal Palace,2729,Joachim Andersen,90.0,7,D,False,,,,,55.0,1.0,47,1.0,,4.0
867967,Crystal Palace,67971,Marc Guéhi,90.0,6.6,D,False,,,,,65.0,1.0,58,,,3.0
867967,Crystal Palace,182201,Tyrick Mitchell,90.0,7.2,D,False,,,,1.0,68.0,3.0,54,1.0,,2.0
867967,Crystal Palace,18843,Jeffrey Schlupp,82.0,6.5,M,False,1.0,,,,22.0,,16,1.0,,6.0
867967,Crystal Palace,3339,Cheick Doucouré,90.0,6.7,M,False,1.0,,,,42.0,,36,1.0,,2.0
867967,Crystal Palace,19586,Eberechi Eze,89.0,7.9,M,False,1.0,,,,38.0,3.0,35,2.0,,12.0
867967,Crystal Palace,3428,Jordan Ayew,70.0,6.9,F,False,2.0,2.0,,,21.0,1.0,18,3.0,1.0,6.0
867967,Crystal Palace,1135,Odsonne Édouard,70.0,6.9,F,False,2.0,1.0,,1.0,18.0,1.0,16,1.0,,3.0
867967,Crystal Palace,3247,Wilfried Zaha,82.0,7.9,F,False,3.0,3.0,2.0,,30.0,3.0,25,1.0,,7.0
867967,Crystal Palace,284549,Joseph Whitworth,,,G,True,,,,,,,,,,
867967,Crystal Palace,19143,Sam Johnstone,,,G,True,,,,,,,,,,
867967,Crystal Palace,126949,Chris Richards,1.0,,D,True,,,,,5.0,,4,,,
867967,Crystal Palace,18862,Nathaniel Clyne,,,D,True,,,,,,,,,,
867967,Crystal Palace,19617,Michael Olise,20.0,6.3,M,True,,,,,6.0,,5,1.0,,2.0
867967,Crystal Palace,18806,Will Hughes,8.0,6.7,M,True,2.0,2.0,,,8.0,,8,1.0,,1.0
867967,Crystal Palace,328808,Malcolm Ebiowei,,,M,True,,,,,,,,,,
867967,Crystal Palace,18852,Luka Milivojević,8.0,6.7,M,True,,,,,2.0,,1,,1.0,
867967,Crystal Palace,25927,Jean-Philippe Mateta,20.0,7.2,F,True,2.0,1.0,1.0,,5.0,,4,,1.0,
867967,Aston Villa,19599,Emiliano Martínez,90.0,7.7,G,False,,,,,38.0,,29,,,
867967,Aston Villa,19298,Matty Cash,90.0,6.3,D,False,1.0,,,,26.0,2.0,15,3.0,3.0,5.0
867967,Aston Villa,19354,Ezri Konsa,90.0,6.9,D,False,1.0,,,,50.0,,45,4.0,,8.0
867967,Aston Villa,19179,Tyrone Mings,90.0,6.5,D,False,,,,,67.0,,54,,2.0,4.0
867967,Aston Villa,2724,Lucas Digne,90.0,6.3,D,False,1.0,,,,42.0,2.0,36,3.0,1.0,5.0
867967,Aston Villa,19191,John McGinn,73.0,6.2,M,False,,,,,28.0,,20,3.0,,4.0
867967,Aston Villa,1904,Boubacar Kamara,90.0,7.3,M,False,,,,,45.0,1.0,36,7.0,1.0,11.0
867967,Aston Villa,19192,Jacob Ramsey,90.0,6.2,M,False,,,,,31.0,1.0,28,1.0,,6.0
867967,Aston Villa,983,Leon Bailey,66.0,7,F,False,1.0,,,1.0,15.0,2.0,9,,,2.0
867967,Aston Villa,19366,Ollie Watkins,90.0,7.2,F,False,2.0,1.0,1.0,,27.0,,21,2.0,,5.0
867967,Aston Villa,19071,Emiliano Buendía,73.0,6.9,F,False,1.0,1.0,,,26.0,,22,3.0,,5.0
867967,Aston Villa,766,Robin Olsen,,,G,True,,,,,,,,,,
867967,Aston Villa,894,Ashley Young,,,D,True,,,,,,,,,,
867967,Aston Villa,2852,Ludwig Augustinsson,,,D,True,,,,,,,,,,
867967,Aston Villa,19016,Calum Chambers,,,D,True,,,,,,,,,,
867967,Aston Villa,147,Philippe Coutinho,17.0,6.9,M,True,2.0,2.0,,,8.0,,8,,,3.0
867967,Aston Villa,47522,Douglas Luiz,17.0,7.2,M,True,,,,,24.0,2.0,24,,,1.0
867967,Aston Villa,76,Marvelous Nakamba,,,M,True,,,,,,,,,,
867967,Aston Villa,137302,Cameron Archer,,,F,True,,,,,,,,,,
867967,Aston Villa,18955,Danny Ings,24.0,6.6,F,True,2.0,1.0,,,1.0,,1,,,1.0
867966,Bournemouth,18860,Mark Travers,90.0,6.2,G,False,,,,,25.0,,23,,,
867966,Bournemouth,18866,Chris Mepham,90.0,6.3,D,False,1.0,1.0,,,57.0,,43,2.0,2.0,4.0
867966,Bournemouth,6610,Marcos Senesi,45.0,6.3,D,False,,,,,19.0,,18,2.0,,3.0
867966,Bournemouth,19263,Lloyd Kelly,90.0,7,D,False,,,,,52.0,1.0,44,3.0,1.0,6.0
867966,Bournemouth,2490,Jefferson Lerma,90.0,6.6,M,False,1.0,,,,48.0,,43,1.0,,3.0
867966,Bournemouth,18869,Adam Smith,90.0,6.6,M,False,,,,,36.0,2.0,28,2.0,1.0,4.0
867966,Bournemouth,19245,Marcus Tavernier,90.0,6.5,M,False,2.0,,,,31.0,1.0,25,,,3.0
867966,Bournemouth,19454,Ben Pearson,45.0,6.3,M,False,,,,,13.0,,9,1.0,,1.0
867966,Bournemouth,19824,Jordan Zemura,90.0,6.5,M,False,,,,,34.0,,19,3.0,1.0,4.0
867966,Bournemouth,19804,Kieffer Moore,90.0,6.7,F,False,2.0,,,,25.0,1.0,14,1.0,,7.0
867966,Bournemouth,2734,Philip Billing,65.0,6.6,F,False,,,,,16.0,,9,1.0,,4.0
867966,Bournemouth,912,Neto,,,G,True,,,,,,,,,,
867966,Bournemouth,19769,Jack Stacey,,,D,True,,,,,,,,,,
867966,Bournemouth,20093,James Hill,,,D,True,,,,,,,,,,
867966,Bournemouth,1125,Ryan Christie,25.0,6.9,M,True,,,,,10.0,,9,,1.0,3.0
867966,Bournemouth,18872,Lewis Cook,45.0,6.9,M,True,,,,,22.0,,21,4.0,1.0,6.0
867966,Bournemouth,19356,Emiliano Marcondes,,,M,True,,,,,,,,,,
867966,Bournemouth,196855,Jaidon Anthony,45.0,6.6,F,True,,,,,23.0,,19,2.0,,3.0
867966,Bournemouth,19964,Siriki Dembélé,,,M,True,,,,,,,,,,
867966,Bournemouth,19866,Jamal Lowe,,,F,True,,,,,,,,,,
867966,Arsenal,20355,Aaron Ramsdale,90.0,7,G,False,,,,,25.0,,16,,,1.0
867966,Arsenal,19959,Benjamin White,74.0,7.3,D,False,,,,,59.0,1.0,56,1.0,2.0,4.0
867966,Arsenal,22090,William Saliba,90.0,8,D,False,1.0,1.0,1.0,,73.0,,73,2.0,2.0,2.0
867966,Arsenal,22224,Gabriel Magalhães,90.0,7.2,D,False,1.0,,,,80.0,,74,1.0,,5.0
867966,Arsenal,641,Oleksandr Zinchenko,90.0,7.2,D,False,,,,,69.0,,59,2.0,,4.0
867966,Arsenal,49,Thomas Partey,90.0,6.9,M,False,,,,,69.0,,61,2.0,,8.0
867966,Arsenal,1464,Granit Xhaka,88.0,7.3,M,False,,,,1.0,55.0,3.0,47,1.0,,2.0
867966,Arsenal,1460,Bukayo Saka,88.0,6.9,M,False,,,,,37.0,2.0,34,1.0,3.0,7.0
867966,Arsenal,37127,Martin Ødegaard,74.0,8.2,M,False,2.0,2.0,2.0,,54.0,,44,,,4.0
867966,Arsenal,127769,Gabriel Martinelli,75.0,6.9,M,False,4.0,1.0,,,16.0,,14,1.0,,4.0
867966,Arsenal,643,Gabriel Jesus,90.0,7,F,False,,,,1.0,21.0,2.0,19,2.0,1.0,9.0
867966,Arsenal,50999,Matt Turner,,,G,True,,,,,,,,,,
867966,Arsenal,1117,Kieran Tierney,2.0,,D,True,,,,,,,,,1.0,
867966,Arsenal,2597,Takehiro Tomiyasu,16.0,6.9,D,True,,,,,8.0,,6,1.0,,1.0
867966,Arsenal,1440,Rob Holding,,,D,True,,,,,,,,,,
867966,Arsenal,1161,Emile Smith Rowe,16.0,6.9,M,True,1.0,1.0,,,5.0,1.0,5,,,1.0
867966,Arsenal,1427,Albert Sambi Lokonga,2.0,,M,True,,,,,3.0,,3,,,
867966,Arsenal,1452,Mohamed Elneny,,,M,True,,,,,,,,,,
867966,Arsenal,41725,Fábio Vieira,,,M,True,,,,,,,,,,
867966,Arsenal,1468,Edward Nketiah,15.0,6.2,F,True,1.0,1.0,,,6.0,1.0,6,,1.0,
867975,West Ham,2997,Łukasz Fabiański,90.0,6.2,G,False,,,,,26.0,,21,,,3.0
867975,West Ham,1231,Vladimír Coufal,75.0,6.7,D,False,,,,,21.0,1.0,17,,1.0,1.0
867975,West Ham,2726,Kurt Zouma,90.0,6.6,D,False,1.0,,,,69.0,,57,,2.0,3.0
867975,West Ham,261,Thilo Kehrer,90.0,6.3,D,False,,,,,63.0,,58,,2.0,2.0
867975,West Ham,18813,Aaron Cresswell,90.0,6.2,D,False,,,,,53.0,2.0,39,,1.0,3.0
867975,West Ham,1243,Tomáš Souček,90.0,7,M,False,2.0,2.0,,,39.0,,25,2.0,2.0,4.0
867975,West Ham,2937,Declan Rice,90.0,6.6,M,False,,,,,65.0,2.0,55,,3.0,5.0
867975,West Ham,19428,Jarrod Bowen,90.0,7.2,M,False,1.0,,,,28.0,1.0,23,3.0,,7.0
867975,West Ham,1697,Pablo Fornals,62.0,6.9,M,False,1.0,1.0,,,27.0,,22,,2.0,2.0
867975,West Ham,19361,Saïd Benrahma,75.0,6.2,M,False,1.0,,,,21.0,,15,1.0,,2.0
867975,West Ham,18819,Michail Antonio,74.0,6.7,F,False,,,,,10.0,1.0,7,,,3.0
867975,West Ham,253,Alphonse Aréola,,,G,True,,,,,,,,,,
867975,West Ham,18817,Angelo Ogbonna,,,D,True,,,,,,,,,,
867975,West Ham,171058,Harrison Ashby,,,D,True,,,,,,,,,,
867975,West Ham,18823,Ben Johnson,15.0,7,D,True,,,,,13.0,1.0,12,2.0,,2.0
867975,West Ham,18820,Conor Coventry,,,M,True,,,,,,,,,,
867975,West Ham,2473,Manuel Lanzini,15.0,6.5,M,True,,,,,19.0,,15,,,
867975,West Ham,19733,Flynn Downes,,,M,True,,,,,,,,,,
867975,West Ham,665,Maxwel Cornet,16.0,6.5,F,True,,,,,6.0,,6,,,
867975,West Ham,30544,Gianluca Scamacca,28.0,6.7,F,True,,,,,7.0,1.0,4,,,1.0
867975,Brighton,18959,Robert Sánchez,90.0,7.3,G,False,,,,,34.0,,17,,,2.0
867975,Brighton,537,Joël Veltman,90.0,7.6,D,False,,,,,60.0,,53,3.0,,5.0
867975,Brighton,18963,Lewis Dunk,90.0,7.3,D,False,,,,,47.0,,41,,1.0,2.0
867975,Brighton,19265,Adam Webster,90.0,7,D,False,1.0,,,,57.0,,43,,2.0,4.0
867975,Brighton,18973,Solly March,85.0,7.3,M,False,2.0,,,,37.0,,30,4.0,,8.0
867975,Brighton,18970,Pascal Groß,90.0,7.9,M,False,,,,1.0,41.0,2.0,33,4.0,1.0,6.0
867975,Brighton,6716,Alexis Mac Allister,90.0,7.9,M,False,2.0,1.0,1.0,,68.0,,60,2.0,2.0,4.0
867975,Brighton,116117,Moisés Caicedo,90.0,6.9,M,False,,,,,45.0,,41,3.0,,4.0
867975,Brighton,1946,Leandro Trossard,89.0,7.3,M,False,2.0,1.0,1.0,,32.0,2.0,24,,,
867975,Brighton,295,Adam Lallana,63.0,6.3,F,False,,,,,22.0,1.0,19,,,
867975,Brighton,1469,Danny Welbeck,90.0,7,F,False,,,,,28.0,1.0,24,,,2.0
867975,Brighton,18960,Jason Steele,,,G,True,,,,,,,,,,
867975,Brighton,138815,Tariq Lamptey,,,D,True,,,,,,,,,,
867975,Brighton,152953,Levi Colwill,,,D,True,,,,,,,,,,
867975,Brighton,46731,Pervis Estupiñán,27.0,6.6,D,True,,,,,9.0,2.0,7,,,1.0
867975,Brighton,17715,Steven Alzate,,,M,True,,,,,,,,,,
867975,Brighton,106835,Kaoru Mitoma,1.0,,M,True,,,,,,,,,,
867975,Brighton,1093,Enock Mwepu,10.0,6.7,M,True,,,,,5.0,,3,1.0,,1.0
867975,Brighton,19364,Neal Maupay,,,F,True,,,,,,,,,,
867975,Brighton,26475,Deniz Undav,,,F,True,,,,,,,,,,
867970,Leeds,20619,Illan Meslier,90.0,7.6,G,False,,,,,31.0,,15,,,
867970,Leeds,533,Rasmus Kristensen,90.0,7,D,False,,,,,37.0,1.0,27,2.0,2.0,3.0
867970,Leeds,26238,Robin Koch,90.0,6.9,D,False,,,,,31.0,,21,4.0,2.0,4.0
867970,Leeds,47302,Diego Llorente,90.0,7.2,D,False,1.0,,,,30.0,,24,2.0,2.0,5.0
867970,Leeds,64003,Pascal Struijk,90.0,7.2,D,False,,,,,26.0,1.0,26,4.0,1.0,8.0
867970,Leeds,1150,Tyler Adams,90.0,7.7,M,False,,,,,41.0,2.0,34,4.0,3.0,6.0
867970,Leeds,47341,Marc Roca,61.0,6.9,M,False,,,,,20.0,,16,3.0,,7.0
867970,Leeds,19329,Daniel James,70.0,7.3,M,False,1.0,,,,12.0,2.0,6,1.0,1.0,3.0
867970,Leeds,50739,Brenden Aaronson,83.0,7.7,M,False,2.0,2.0,1.0,,26.0,2.0,18,2.0,1.0,4.0
867970,Leeds,19128,Jack Harrison,82.0,8.3,M,False,2.0,2.0,1.0,1.0,27.0,1.0,14,1.0,2.0,5.0
867970,Leeds,935,Rodrigo,83.0,7.3,F,False,4.0,2.0,1.0,1.0,18.0,1.0,11,,,4.0
867970,Leeds,39105,Kristoffer Klaesson,,,G,True,,,,,,,,,,
867970,Leeds,153411,Cody Drameh,,,D,True,,,,,,,,,,
867970,Leeds,297187,Leo Fuhr Hjelde,,,D,True,,,,,,,,,,
867970,Leeds,3008,Mateusz Klich,11.0,6.3,M,True,,,,,1.0,,1,1.0,,1.0
867970,Leeds,19127,Adam Forshaw,29.0,6.7,M,True,,,,,6.0,,6,,,1.0
867970,Leeds,37161,Luis Sinisterra,20.0,6.2,F,True,,,,,8.0,,7,,2.0,2.0
867970,Leeds,153400,Sam Greenwood,8.0,6.3,F,True,,,,,3.0,,,2.0,,2.0
867970,Leeds,37724,Crysencio Summerville,,,M,True,,,,,,,,,,
867970,Leeds,19569,Joe Gelhardt,11.0,6.3,F,True,,,,,1.0,,1,,,3.0
867970,Chelsea,2986,Edouard Mendy,90.0,5.5,G,False,,,,,27.0,,23,,,
867970,Chelsea,19545,Reece James,90.0,7.2,D,False,1.0,1.0,,,47.0,1.0,41,4.0,3.0,8.0
867970,Chelsea,259,Thiago Silva,90.0,6.9,D,False,1.0,,,,71.0,,63,1.0,3.0,8.0
867970,Chelsea,318,Kalidou Koulibaly,84.0,6.9,D,False,1.0,1.0,,,73.0,,57,3.0,4.0,9.0
867970,Chelsea,2292,Ruben Loftus-Cheek,90.0,6.3,M,False,,,,,34.0,1.0,27,3.0,2.0,12.0
867970,Chelsea,19220,Mason Mount,77.0,7.2,M,False,1.0,1.0,,,30.0,4.0,24,3.0,,5.0
867970,Chelsea,2289,Jorginho,64.0,6.7,M,False,,,,,27.0,,23,3.0,1.0,6.0
867970,Chelsea,67972,Conor Gallagher,64.0,6.9,M,False,,,,,30.0,1.0,23,3.0,3.0,7.0
867970,Chelsea,47380,Marc Cucurella,90.0,7.3,M,False,2.0,,,,69.0,1.0,55,,1.0,4.0
867970,Chelsea,978,Kai Havertz,90.0,6.2,F,False,,,,,19.0,1.0,17,2.0,,6.0
867970,Chelsea,645,Raheem Sterling,87.0,6.5,F,False,1.0,,,,21.0,1.0,17,,,1.0
867970,Chelsea,2273,Kepa Arrizabalaga,,,G,True,,,,,,,,,,
